raw,processed,label,score
,namun angka kematian sars lebih tinggi dibanding covid kurang dari walaupun jumlah kasus covid jauh lebih banyak dibanding sars covid juga memiliki penyebaran yang lebih luas dan cepat ke beberapa negara dibanding sars,positive,0.987245500087738
,peningkatan pernikahan anak usia dini juga merupakan salah satu dampak pandemi covid yang berimbas kepada putusnya pendidikan pihak terkait,neutral,0.9933100938796997
,dikutip dari situs resmi untuk update informasi terkini seputar covid yaitu yang diakses pada agustus sejumlah dosis pertama untuk vaksinasi covid,neutral,0.99687659740448
,lebih dari tahun indonesia berusaha bangkit dari keterpurukan pasca covid menyerang roda perekonomian sejenak terhenti pendidikan terpaksa dibuatkan alternatif lain agar tetap terus berjalan,negative,0.9718819856643677
,dunia kesehatan berjuang mati matian menyelamatkan nyawa nyawa berharga agar tidak direnggut kejamnya coronavirus tentunya masih banyak lagi usaha yang dilakukan berbagai pihak untuk menanggulangi bencana ini masyarakat terus berupaya beradaptasi dengan kebiasaan hidup baru,positive,0.991104245185852
,konvensional ke digital begitu pula pelayanan birokrasi yang dahulu dilakukan secara konvensional kini dilakukan secara digital covid seperti telah mengubah aspek kehidupan bahkan telah mengubah tatanan geopolitik dunia berbagai negara di dunia berlomba lomba untuk,neutral,0.889955461025238
,walaupun informasi tentang pandemi sudah tersebar luas tidak dapat dipungkiri masih banyak misinformasi di kalangan masyarakat yang menyebabkan kepanikan berlebihan serta enggan mengikuti anjuran pemerintah sebagai contoh berita hoaks terkait obat covid marak ditemukan,negative,0.9299578666687012
,tata negara dan keilmuan sosial berubah menjadi diskusi tentang covid yang dibedah dalam berbagai sudut pandang informasi tentang virus yang muncul pertama kali di wuhan tiongkok ini mengalahkan seluruh nasib buruk yang pernah kita alami dipandang dari sudut pandang,positive,0.8347377777099609
,mendapatkan vaksin yang justru bahkan akan menimbulkan klaster baru covid karena berkerumun hal ini juga merupakan simbol kemandirian bangsa kita karena tidak perlu lagi impor dari luar negeri,positive,0.993809163570404
,kita bersama sama harus belajar dari kasus covid impor obat obatan dan vaksin menunjukkan pengaruh cukup signifikan terhadap perekonomian nasional pemerintah harus melakukan riset dari jauh jauh hari terkait dengan kemungkinan kemungkinan semacam pandemi covid,negative,0.9155413508415222
,yang sudah mendapatkan vaksinasi hingga akhir tahun mendatang banyaknya orang yang terinfeksi virus covid mengakibatkan semakin banyak varian virus corona yang bermutasi proses penelitian di bidang pengembangan obat dan vaksin membutuhkan biaya yang tidak sedikit,neutral,0.9327580332756042
,saya melihat tingginya kasus covid di indonesia berdasarkan data yang dipaparkan oleh satgas covid dilansir dari per agustus lalu telah mencapai angka juta lebih dan jawa timur masih menempati posisi terteinggi di indonesia,neutral,0.9906635284423828
,memiliki pengaruh yang besar terhadap pertumbuhan ekonomi oleh karena itu perlu ada strategi khusus wabah covid yang telah menginfeksi hampir seluruh belahan dunia berdampak pada semua dimensi baik itu sosial politik maupun ekonomi,positive,0.899963915348053
,menumpas covid yang ada di indonesia dengan adanya vaksin yang dibuat oleh indonesia ini diharapkan bisa mendukung kemandirian bangsa indonesia dalam memproduksi vaksin tanggapan tanggapan mengenai vaksinasi tidak seluruhnya positif bahkan saat kegiatan vaksinasi saat ini,neutral,0.9858944416046143
,dalam pandangan nasution menjelaskan terkait pandemi yang membawa dampak pada transportasi nasution et al yaitu pandemi covid berdampak pada turunnya jumlah pelanggan transportasi di tahun sekarang jika dibandingkan dengan tahun lalu,neutral,0.9845313429832458
,namun indonesia tidak bisa terus terusan mengimpor vaksin covid dari negara lain sebenarnya indonesia pun mempunyai kapabilitas dalam melakukan riset dan memproduksi vaksin sendiri oleh karenanya pemerintah membuat program vaksin merah putih,positive,0.884107768535614
,tidak terlalu berat seperti yang belum di vaksin pembuatan vaksin covid yang ada telah dilakukan di berbagai negara termasuk indonesia indonesia di indonesia vaksin yang sudah tersedia anatara lain adalah sinovac astrazeneca sinopharm dan moderna,positive,0.9021441340446472
,virus covid yang sangat mematikan pandemi ini telah berlangsung selama tahun lebih lamanya hal tersebut tentu memberi banyak dampak kepada negara negara di dunia tidak terkecuali indonesia dampak yang ditimbulkan pun beragam terutama dampak negatif negara negara di dunia,negative,0.9945968389511108
,mengetahui betapa mengancamnya covid yang masih melanda dunia pemberian vaksinasi adalah salah satu opsi penting dalam hal pemulihan kondisi sosial dan ekonomi negara yang terkena dampak pandemi sampai saat ini terutama bagi indonesia sendiri,negative,0.9335250854492188
,kondisi pandemi covid yang sudah berlangsung di indonesia sejak bulan maret mulai menunjukkan titik terang dengan tersedianya vaksin di beberapa negara termasuk indonesia,neutral,0.9972410202026367
,pt bio farma perusahaan negara yang akan memproduksi vaksin ini menargetkan produksinya akan dimulai pada april pengembangan vaksin covid merah putih dipimpin lembaga biologi molekuler lbm eijkman,neutral,0.9987142086029053
,hal ini dibuktikan dengan cara pemerintah mengatakan melalui juru bicara satgas covid prof wiku adisasmito bahwa beliau mengatakan dalam agenda keterangana pers perkembangan penanganan covid di graha bnpb pada hari selasa tanggal mei lalu,neutral,0.9984204769134521
,dengan adenovirus dan platform peptide sehinnga diharapkan aman untuk di uji tidak hanya itu vaksin merah putih ini juga telah dikawal oleh bpom badan pengawas obat dan makanan saat ini indonesia memiliki berbagai alternatif platform dalam mengembangkan vaksin covid,positive,0.8662660717964172
,pemerintah juga memastikan bahwa vaksin covid gratis dan tanpa syarat untuk seluruh lapisan masyarakat indonesia hal ini bertujuan untuk percepatan vaksinasi sehingga terbentuk herd immunity atau kekebalan komunal,neutral,0.9981739521026611
,nama bayu setyo pamungkas fakultas ilmu sosial dan ilmu politik prodi adminstrasi publik garuda ksatria pemerintah sedang berjuang secara totalitas untuk menanggulangi covid dan resmi mempunya vaksin merah putih,neutral,0.9943939447402954
,vaksin merah putih ini akan menjadi salah satu vaksin covid yang diproduksi dalam negeri yang rencananya akan diuji klinis dan selesai pada akhir pt bio farma perusahaan negara yang akan memproduksi vaksin ini menargetkan produksinya akan dimulai pada april,neutral,0.9982553124427795
,sejak covid datang ke indonesia indonesia mengalami banyak perubahan sekolah di laksanakan secara onlen atau biasa disebut dengan online dalam jaringan dan beberapa pekerjaan juga melakukan pemutusan hubungan kerja atau bisa disebut dengan pengurangan karyawan phk,neutral,0.6123942732810974
,siap stock apd hazmat microporus breathable pe gsm set cover shoes seam seal harga qty ribu pcs,neutral,0.9969268441200256
,indonesia adalah negara yang masih tergolong rendah dalam penanganan covid berdasarkan hasil riset lembaga think tank global lowy institute terkait pengendalian pandemic covid di berbagai negara pada awal tahun indonesia menduduki peringkat ke dari negara,neutral,0.9980120658874512
,semangat nasionalisme artinya jika kita memiliki produk dalam negeri maka untuk mengapresiasinya kita juga dapat menggunakannya pandemi covid juga dapat mengedepankan betapa pentingnya kedaulatan nasional dimana kita sebagai masyarakat bernegara harus bersama sama,positive,0.9987959861755371
,sembuh dari covid terdapat orang dari jumlah keseluruhan mencapai orang melonjaknya kasus covid dan banyaknya kematian membuat warga indonesia khawatir tidak karuan pasalnya penyebaran kasus covid semakin meluas,negative,0.9996227025985718
,pentingnya kemandirian vaksin covid buatan dalam negeri hal ini dibuktikan dengan dukungan yang diberikan pemerintah terhadap enam tim pengembangan bibit vaksin merah putih dengan adanya vaksin merah putih ini saya ingin mengutarakan pendapat saya saya sangat setuju dengan,positive,0.9800990223884583
,saat ini pandemi global covid telah menewaskan lebih dari orang sehingga salah satu solusi yang dapat diambil untuk menyelesaikan kasus covid ini adalah mewajibkan vaksin kepada seluruh elemen masyarakat di negaranya masing masing,positive,0.9673784971237183
,hal ini berdasarkan hasil penelitian perusahaan peneliti pasar global atau global market research ipsos tentang perilaku masyarakat selama pandemi covid gelombang ketiga,neutral,0.9941568374633789
,goresan tinta mengubah bangsa sejak akhir hingga sekarang dunia masing berada di tengah tengah pandemi covid artinya sudah lebih dari satu tahun dunia berada di masa pandemi hingga saat ini penderita covid sudah mencapai juta kasus dan penderita masih,negative,0.9811592102050781
,melakukan sosialisasi di daerah daerah terpencil dan tiap kota mengenai seberapa pentingya kesehatan dan seberapa bahayanya pandemic covid ini dalam segi kesehatan maupun dalam segi perekonomian selain sebagai mahasiswa aktif tentunya kita juga harus ikut berkontribusi,positive,0.8251795172691345
,kasus pertama penyakit ini terjadi di kota wuhan cina pada akhir desember setelah itu covid menular antarmanusia dengan sangat cepat dan menyebar ke puluhan negara termasuk indonesia hanya dalam beberapa bulan,positive,0.8904763460159302
,warga dunia kini sedang berada di tengah pusaran pandemi covid salah satunya indonesia indonesia pertama kali mengkonfirmasi kasus covid pada senin maret jadi sudah satu tahun bahkan hampir dua tahun pandemi ini berjalan sedangkan sebagian negara,positive,0.8219571113586426
,jiwa per tanggal oktober indonesia sendiri menjadi salah satu negara yang terinfeksi virus covid yang semakin hari semakin meningkat presiden joko widodo mengumumkan kasus pertama covid masuk ke indonesia pada tanggal maret yang menyerang warga asal depok,neutral,0.7837666869163513
,kecepatan penyerapan vaksin antara satu kabupaten kota dengan lainnya tidak merata hal ini menyebabakan sejumlah daerah mengalami kekurangan stok vaksin selain itu harga vaksin covid di indonesia tidak diatur secara tertulis harga yang ditetapkan berdasarkan pada,negative,0.9916051626205444
,sejak itu mulai berdatangan vaksin covid dari berbagai belahan dunia namun jumlah vaksin yang didapat tidak sebanding dengan yang dibutuhkan indonesia kemudian laporan who juga menunjukkan ada ketimpangan vaksin antara jawa dan luar jawa,negative,0.9873385429382324
,indonesia juga tidak ingin ketinggalan terlibat dalam pengembangan vaksin covid bekerja sama dengan beberapa negara dan perusahaan farmasi salah satunya dengan sinovac perusahaan bioteknologi dari tiongkok,positive,0.9579680562019348
,salah satunya dengan mendatangkan vaksin luar negeri juru bicara vaksinasi covid dari kementerian kesehatan kemenkes siti nadia tarmizi mengungkapkan bahwa pembelian vaksin dari luar negeri tersebut mempertimbangkan keamanan dan mutu serta vaksin mana yang sudah memenuhi,neutral,0.9855373501777649
,tema dilematis vaksin merah putih satu lagi hasil karya dalam negeri yang luput dari dukungan pandemi covid adalah peristiwa menyebarnya penyakit coronavirus covid di seluruh dunia kasus virus covid bermula dari negara tiongkok yaitu di kota wuhan,neutral,0.5911454558372498
,lebih lanjut mengenai layanan vaksinasi untuk mencapai kekebalan kelolompok vaksin merah putih menjadi salah satu vaksin covid yang diproduksi dalam negeri unair yang merupakan salah satu anggota konsorsium mengembangkan vaksin merah putih dengan platform inactivated virus,neutral,0.9977746605873108
,bisa meningkatkan mutu penelitian negara kita dan bisa mendapatkan hak paten dari negara lain pula sehingga bisa membantu dunia untuk menyebarkan vaksin dengan lebih luas dan bisa mengakhiri pandemi covid ini dan juga kalau kita bisa membuat vaksin sendiri kan itu bisa,positive,0.9731265902519226
,informasi yang ada serta pintar memilih informasi yang berkembang di sekitar juga dampak dari covid tidak sekadar menyerang kesehatan diri saja namun juga berdampak di berbagai aspek salah satunya ekonomi maka dari itu vaksinasi merupakan salah satu hal yang benar untuk,positive,0.9889373779296875
,vaksin merah putih wujud kemandirian bangsa lawan covid pemerintah harus prioritaskan vaksin merah putih ttps,neutral,0.9975172281265259
,indonesia sendiri jumlah orang yang terjangkit virus covid telah mencapai juta dengan angka kematian mencapai ribu jiwa angka angka tersebut pun masih terus naik di setiap harinya di situasi dimana virus ini belum memiliki obat yang dapat benar benar menyembuhkan,negative,0.8320704102516174
,dari pemerintah instansi terkait dan rakyat indonesia vaksin merah putih sendiri sudah menunjukan respon yang sangat baik dalam menetralisir virus covid pada saat uji praklinis dan uji klinik,positive,0.996157705783844
,baru new normal digulirkan kehidupan tidak sama lagi seperti dulu ada bahaya besar yang akan terjadi jika badan kesehatan dunia dan pemerintah tidak segera mengambil tindakan untuk menyelamatkan umat manusia ketika pertama kali mencuat covid memang menjadi bahan,negative,0.9989497065544128
,kerja sama dengan negara lain yang bisa membantu pengembangan vaksinnya pengembangan vaksin merah putih membuktikan bahwa kualitas peneliti peneliti indonesia banyak yang mumpuni kontribusi dari beberapa mahasiswa indonesia dalam pengembangan vaksin covid bikinan,positive,0.9958179593086243
,lantai berbagai negara untuk mendapatkan vaksin covid perebutan vaksin semakin lama kian ketat apalagi belakangan ini terjadi lonjakan kasus covid di berbagai negara di media sama menjadi seseorang menteri kesehatan mengatakan permasalahan vaksin cukup kompleks memang begitu,negative,0.9833100438117981
,covid coronavirus disease adalah virus yang pertama kali ditemukan di kota wuhan china pada akhirnya kasus ini sampai di indonesia pada tanggal maret pemerintah pertama kalinya mengumumkan dua pasien positif virus corona di negara kita,neutral,0.837007999420166
,menyebarluaskan informasi terkait kebutuhan relawan dalam uji klinis vaksin merah putih penyebarluasan dapat dilakukan terkhusus ke luar pulau jawa yang belum terjangkau vaksinasi hal ini karena masyarakat yang telah menerima vaksin covid sebelumnya tidak dapat menjadi,negative,0.5089068412780762
,vaksin covid cenderung mendahulukan kepentingan warganya ditambah dengan kemunculan varian delta yang membuat sejumlah negara memutuskan untuk memberikan vaksin dosis ketiga ini membuat stok vaksin masih kurang dibanding total kebutuhannya di seluruh dunia,negative,0.9267231225967407
,juga penting untuk mengantisipasi wabah lain di masa depan kemampuan sejumlah kampus dan lembaga riset ini membuat vaksin covid sendiri akan sangat membantu negara kita biaya dalam pengadaan vaksin pun sebaiknya seefisien mungkin jika produsennya dari dalam negeri,positive,0.9985466599464417
,menurut opini saya sebagai mahasiswa dalam menanggapi terkait vaksin merah putih yang pengembanganya tidak kunjung usai ini adalah pemerintah indonesia sejak awal belum siap dalam menghadapi covid ini dan terkesan meremehkan bahkan saat awal awal saja banyak yang percaya,negative,0.9941290616989136
,melakukan vaksinasi sama al efektif untuk meredakan penularan masalahnya vaksin covid baru bisa dikembangkan segelintir negara dan produksinya masih terbatas kondisi makin sulit ketika negara negara yang sudah memproduksi vaksin covid cenderung mendahulukan warganya,negative,0.9717081785202026
,lantai complicated ujar budi upaya dunia melawan pandemi covid dalam waktu pendek akan menghadapi tantangan ketersediaan vaksin otomatis berbagai negara harus berebut untuk mengamankan vaksin bagi warga negara masing masing china yang ambisius dengan begitu,positive,0.8456488251686096
,bisa kita lihat tidak ada waspadanya sama sekali pemerintah indonesia beda sekali dengan aksi yang dilakuan oleh pemerintah selandia baru pada saat mereka mengetahui adanya virus covid ini mereka melarang keras warga asing masuk ke negara mereka,negative,0.999811589717865
,beberapa perusahaan farmasi swasta untuk ikut memproduksi vaksin covid pemerintah memerlukan vaksin covid dalam jumlah besar untuk seluruh masyarakat sehingga membutuhkan kapasitas produksi yang besar pula yang dapat dipenuhi oleh kerja sama pemerintah dengan perusahaan,positive,0.9972911477088928
,waktu terus berjalan tidak terasa pandemi covid di negara kita ini telah berlangsung lebih dari satu tahun salah satu upaya yang kami siapkan untuk memperlambat laju perkembangan dan mengurangi rantai penyebaran virus corona adalah mengadakan program vaksinasi,negative,0.9070727825164795
,penyebaran virus corona penyebab covid di dunia masih terus bertambah dari hari ke harinya sama hal nya kasus virus corona di indonesia tercatat juga mengalami peningkatan baik dari jumlah kasus sembuh maupun yang meninggal dunia,negative,0.7739599347114563
,dan akan sulit pula untuk kembali ke kehidupan normal apabila pandemi covid ini tidak segera berhenti pandemi covid membawa dampak yang sangat besar bagi setiap kalangan masyarakat indonesia baik orang kayak menengah maupun miskin baik karyawan maupun,negative,0.8792043328285217
,maka covid dengan berbagai macam varian dapat ditekan menurut hitungan eikjiman vaksin merah putih yang diproduksi sendiri memiliki harga berkisar antara rp per dosis akan sangat menguntungkan pada roda perekonomian negara,positive,0.9995038509368896
,diharapkan dengan adanya vaksin merah putih di awal dapat benar benar membantu indonesia untuk terlepas dari pandemi covid atau setidaknya dapat membantu indonesia mencapai tahap herd immunity,positive,0.9050106406211853
,uji klinis harus dilakukan pada subjek manusia yang belum menerima vaksin covid namun berdasarkan data dilapangan sudah semakin sedikit jumlah subjek yang memenuhi persyaratan uji klinis dikarenakan semakin banyaknya populasi yang sudah melakukan vaksinasi,neutral,0.8866045475006104
,jawa barat berawal dari kasus tersebut jumlah kasus masyarakat indonesia yang terserang covid terus bertambah pandemi virus corona atau covid ini tidak hanya mengancam kesehatan yang setiap waktu dapat mengancam jiwa manusia tetapi juga berdampak negatif terhadap,negative,0.9996345043182373
,maret sukur et al hingga agustus kasus covid di indonesia mencapai juta dampak dari adanya covid sangat banyak di indonesia tidak hanya dari segi kesehatan pendidikan tapi berdampak juga terhadap perekonomian segala kalangan dari tahun lalu,positive,0.9984629154205322
,indonesia kini berada di peringkat sebagai negara dengan jumlah kasus positif covid juta dan ribu angka kematian adapun juta orang dinyatakan pulih dari covid saya percaya bahwa akan lebih optimal untuk menekan angka tersebut dengan vaksin merah putih,positive,0.9974817633628845
,vaksin merah putih lebih efisien digunakan untuk program vaksinasi daripada vaksin dari luar negeri hal ini dikarenakan dalm memproduksi vaksin secara mandiri akan mengurangi pengeluaran dana untuk covid sehingga dapat menolong perekonomian nasional,positive,0.9988523721694946
,bencana covid sudah mewabah di indonesia sejak tahun awal sejak saat itu seluruh negara di berbagai belahan dunia bekerja sama bahu membahu untuk melawan bencana covid ini salah satu bentuk usahanya adalah dalam vaksin,positive,0.9735427498817444
,sehingga daerah mengambil tindakan yang tidak terkoordinasi dan tidak efektif dari awal fokus pemerintah dalam menghadapi covid justru menyampingkan bidang kesehatan riset dan penelitian dan hanya mengedepankan pemulihan ekonomi semata,negative,0.9987437129020691
,hubungan diplomatik pemerintah juga berniat akan membuka izin pembangunan pabrik vaksin dari china di indonesia pengembangan vaksin covid merah putih terkendala proses uji klinis tahap tiga kesulitannya adalah mencari relawan untuk uji klinik sebab saat ini,neutral,0.9982617497444153
,saya sebagai mahasiswa sangat setuju dan mendukung pengembangan vaksin merah putih di indonesia dengan pengembangan vaksin tersebut berarti indonesia sudah lebih maju dan mandiri dalam penanganan covid dan tidak terlalu bergantung pada negara asing,positive,0.9967857599258423
,ada banyak kandidat vaksin covid yang berkembang di sejumlah negara bahkan beberapa di antaranya telah mengantongi izin untuk digunakan dalam situasi darutat berikut delapan jenis vaksin covid dan nilai kemanjuran atau efikasi masing masing vaksin,neutral,0.5751234292984009
,kita juga membutuhkan vaksin pemberian vaksin ini sangatlah penting selain memberi perlindungan untuk masyarakat dari covid tetapi juga bisa memulihkan keadaan sosial dan ekonomi negara yang terkena pengaruh pandemi tujuan yang ingin dicapai dari pemberian vaksin ini adalah,positive,0.8118675947189331
,pertama para peneliti akan mencari subjek relawan yang ada di luar jawa yang notabene masih sulit dalam menjangkau vaksinasi covid yang biasa kedua mereka akan meningkatkan kerjasama dengan negara lain yang menyatakan minat dalam menikuti uji klinis ketiga ini,neutral,0.7866265773773193
,sekalipun vaksin covid terus berdatangan dari luar negeri vaksin merah putih tetap dibutuhkan untuk mencapai kekebalan komunitas masyarakat indonesia pengembangannya pun terus dipercepat sehingga diharapkan vaksin tersebut bisa diproduksi secara sama al pada,positive,0.5791971683502197
,seperti yang sudah kita ketahui salah satu cara untuk menekan adanya perlonjakan covid ini pemerintah mengadakan vaksin yang diselenggarakan secara sama al dengan gratis namun baru baru ini ada terobosan baru dari vaksin yang tidak biasa sebut saja dengan vaksin merah putih,positive,0.9910252094268799
,pemerintah bingung dalam menerapkan kebijakannya sendiri dan terkesan mendadak serta terburu buru terkait penanganan covid ditambah lagi pandemi covid saat ini masih tinggi karena kurangnya kedisiplinan sesuai protokol kesehatan oleh pejabat pemerintah,negative,0.9990531802177429
,setahun terakhir ini pandemi covid sudah menjadi momok yang ditakuti oleh nyaris semua negara di dunia kasusnya kian bertambah setiap hari bahkan pada tanggal agustus sudah terdata ada kasus baru di indonesia,negative,0.998917818069458
,seluruh penelitian di dunia bergerak aktif untuk mendapatkan anti bodi dari wabah tersebut hingga pada akhirnya beberapa negara diantaranya china rusia dan italia sudah menemukan dan membuat antibodi vaksin covid pemerintah indonesia juga berusaha menangani kasus,neutral,0.5965380072593689
,ditargetkan bisa mendapatkan izin penggunaan darurat eua dari bpom tahun depan ketua tim peneliti vaksin merah putih universitas airlangga unair surabaya fedik abdul rantam mengatakan pihaknya saat ini sedang mengembangkan vaksin covid berbasis virus inaktif,neutral,0.9983213543891907
,vaksin sinovac vaksin covid sinovac adalah vaksin pertama yang digunakan di indonesia pada awal januari lalu kerjasama bio farma mendatangkan vaksin covid tersebut juga dibarengi dengan uji klinis fase dan pengemasan bulk vaksin dari sinovac bpom ri telah menge,neutral,0.9856091141700745
,vaksin merah putih sebagai karya anak bangsa yang memiliki prinsip moral kemandirian pandemi covid yang melanda dunia dan menjadi pandemi global dari bulan april belum juga berakhir beberapa negara telah melakukan opsi lockdown untuk,neutral,0.9899253845214844
,blogku senarai bangsaku pandemic recovery melalui pemanfataan potensi perekonomian indonesia coronavirus disease covid telah menyebar dimana mana semua tingkat kehidupan dunia telah terkena dampaknya hingga lokal dalam kuantitas korban tewas yang banyak,positive,0.9584133625030518
,dengan memiliki daya tahan tubuh yang sehat seseorang dapat melaksanakan berbagai kegiatan untuk mendukung perekonomian negara pemerintah tengah menggalakan gerakan vaksinasi covid untuk masyarakat indonesia,positive,0.7425345778465271
,sampai saat ini sudah ada delapan vaksin yang didistribusikan di dunia dan saya yakin masih ada beberapa negara yang melakukan penelitian vaksin covid dan sudah terdaftar di who seperti indonesia,positive,0.7964828014373779
,semakin banyaknya angka penularan dan angka terjangkitnya membuat bangsa indonesia kewalahan dan harus segera mencari solusi dari permasalahan ini berbagai negara di dunia berlomba lomba untuk menciptakan vaksin covid termasuk indonesia untuk mengakhiri pandemi ini,negative,0.9994865655899048
,bagaimana tidak setelah sekitar satu tahun negara negara di dunia berperang melawan pandemi covid yang tidak ada kepastian kapan pandemi ini berakhir sehingga menimbulkan disrupsi fundamental pada berbagai sektor kehidupan seperti ekonomi sosial politik dan pendidikan,negative,0.989914059638977
,karena mutasi dari virus covid semakin kuat dan berbahaya sehingga pemerintah mendukung secara penuh di dalam riset yang sedang dilakukan oleh peneliti disamping pemerintah menggunakan jenis vaksin yang telah terujii dari negara lain,positive,0.5568467974662781
,menurut data worldometers informasi per agustus jumlah orang yang terinfeksi covid di indonesia mencapai jiwa dengan jumlah kematian sebanyak jiwa maka dari itu indonesia tergolong menjadi negara yang berada di status darurat covid,neutral,0.9187390804290771
,saat ini negara negara di dunia berlomba lomba memerangi covid dengan melakukan vaksinasi dan memproduksi vaksin begitu juga indonesia indonesia telah mengimpor beragam vaksin seperti sinovac astrazeneca pfizer dan lain-lain,neutral,0.9674043655395508
,mungkin bagi sebagian besar negara di dunia kerugian yang diperoleh akibat covid sangatlah besar tidak mudah untuk bangkit dari rasa sakit dan masa keterpurukan,negative,0.9995978474617004
,virus ini pertama ditemukan di wuhan pada tanggal desember pada awalnya covid hanya merupakan endemi di wuhan sebelum penularannya meledak dan mengimbas ke berbagai negara pada tanggal maret covid resmi ditetapkan oleh who sebagai pandemi dunia,neutral,0.8886145949363708
,kalau harga bbm di jawa dan luar jawa bisa dijadikan satu harga kenapa harga tes antigen covid enggak bisa,negative,0.6265761852264404
,kasus positif di indonesia menembus hingga angka juta lonjakan kasus positif covid paling banyak terjadi pada bulan juli bahkan pada bulan tersebut kenaikan paling besar mencapai ribu kasus dikarenakan hal tersebut pemerintah mengambil kebijakan untuk mengurangi,positive,0.9051620364189148
,menurut data who world health organization pada bulan agustus sudah dipastikan terdapat negara telah terjangkit virus ini dari data who pula diketahui orang terkonfirmasi positif covid dan diantaranya meninggal dunia,negative,0.7291768789291382
,ketahanan nasional dalam bidang kesehatan dan kemandirian bangsa dalam pengadaan vaksin covid terus diupayakan dalam mengatasi pandemi covid hal ini disebabkan karena kapasitas produksi vaksin diperkirakan hanya cukup untuk dari total penduduk dunia,negative,0.5488864779472351
,vaksin merah putih diawali dengan fase riset dan develoopment klinis hingga industri semoga dengan adanya vaksin merah putih bisa menghandapi mutasi virus covid lainnya dengan adanya vaksin merah ptuih diharapkan bisa mendorong kemandirian negara indonesia dalam cont,neutral,0.7105771899223328
,sektor perekonomian sosial dan politi salah satu upaya yang dilakukan adalah pemberian vaksin yang akan dilaksanakan ke seluruh dunia target pemerintah mempercepat vaksinasi covid diberbagai daerah membuat badan usaha milik negara yang dipimpinnya terus menggenjot,neutral,0.6811079978942871
,herd immunity adalah kekebalan komunitas dengan cara ini indonesia bisa terbebas dari pandemi covid ini sedangkan untuk mencapai herd immunity setidaknya penduduk indonesia atau sekitar juta orang perlu melakukan vaksinasi,neutral,0.9508777260780334
,untuk pelaksanaan vaksinasi covid pemerintah menetapkan sejumlah vaksin ada vaksin yang telah dikeluarkan oleh badan pengawasan obat dan makanan bpom sejak bulan januari yang lalu antara lain sinovac vaksin covid pt bio farma astrazeneca sinopharm moderna pfizer,neutral,0.9980818033218384
,indonesia sendiri merupakan salah satu negara penerima vaksin covid sinovac pada desember lalu menyusul tersedianya beberapa merek vaksin untuk corona lainnya seperti sinopharm astrazeneca moderna dan yang baru datang,neutral,0.9946538209915161
,vaksin merah putih juga akan digunakan untuk membantu negara negara lain yang belum mendapatkan atau belum cukup persediaan vaksin covid untuk seluruh penduduk,neutral,0.9904829263687134
,suara mahasiswa terhadap vaksin merah putih seperti yang kita semua ketahui bahwa sudah lebih dari satu tahun pandemi covid melanda di dunia indonesia termasuk dalam salah satu negara yang dihadapkan dengan berbagai masalah kompleks akibat pandemi covid terutama di,positive,0.4365704655647278
,bidang kesehatan ribuan tenaga kesehatan meninggal dunia akibat ikut terpapar virus corona saat berjuang menolong para pasien yang positif terpapar virus ini kurangnya kesadaran masyarakat tentang bahaya pandemi covid ini menjadi salah satu faktor yang menyebabkan kasus,negative,0.9711551666259766
,vaksin pertama adalah vaksin covid sinovac juga dinyatakan aman untuk anak anak usia sampai tahun yang kedua vaksin covid astrazeneca vaksin covid astrazeneca telah mendapatkan eua dari badan pengawas obat dan makanan bpom vaksin covid astrazeneca ini,neutral,0.9976067543029785
,vaksin merah putih menjadi salah satu vaksin covid yang diproduksi dalam negeri vaksin yang digagas berbagai institusi dalam negeri ini rencananya akan diuji klinis pada akhir pt bio farma perusahaan negara yang akan memproduksi vaksin ini menargetkan produksinya akan,neutral,0.9980006814002991
,mengenai vaksin covid untuk menghindari segregation racial inclination dan kesimpangsiuran informasi system vaksinasi peran mahasiswa dapat disalurkan melalui project kuliah kerja nyatanya dengan berkolaborasi mengedukasi masyarakat terkait dengan kebijakan vaksin covid,neutral,0.9805116057395935
,di indonesia sendiri pertama kali covid terdeteksi pada orang depok di awal maret yang diduga karena berkontak dengan warga negara asing hal ini disampaikan langsung oleh presiden joko widodo yang didampingi oleh menkes terawan agus putranto di istana kepresidenan,neutral,0.9984874725341797
,mengeluarkan izin penggunaan darurat eua setelah data efikasi vaksin covid tersebut dinilai mencapai batas yang ditentukan oleh organisasi kesehatan dunia who hasil uji klinis fase yang dilakukan di bandung menunjukkan efikasi vaksin sinovac sebesar persen,neutral,0.9984057545661926
,positif covid tanggal maret yang mana korbannya ialah sepasang ibu dan anak yang tinggal di depok berawal dari kasus tersebut jumlah kasus masyarakat indonesia yang terjangkit virus corona terus bertambah setiap harinya hingga per tanggal agustus lalu,negative,0.7948097586631775
,untuk itu pemerintah masih melanjutkan impor vaksin covid dan baru baru ini menjalin kerjasama dengan sebuah perusahaan yang memproduksi vaksin covid dari cina kerjasama tersebut menimbulkan berbagai kontroversi dari rakyat maupun dewan perwakilan rakyat,neutral,0.9964697360992432
,dari masyarakat indonesia yang harus kehilangan pekerjaan akibat kemandegan perekonomian banyak perusahaan yang harus gulung tikar dan memulangkan pegawainya dilansir dari jakarta cnbc indonesia selama tahun ada sekitar juta umkm yang bangkrut karena covid dan,negative,0.9855315685272217
,unair menggunakan platform inactived virus eua penelitian vaksin diawali dengan melakukan analisis whole genome sequence wgc terhadap genetik material covid dengan jumlah sekitar pasang basal proses riset pun dimulai pada bulan maret,neutral,0.9981058835983276
